,Date,Next_Day_Close,Next_Day_Log_Return,Close,High,Low,Open,Volume,Sigma,Log_Return,Volatility_20D,MA_20,BOLL_Lower,BOLL_Upper,Pos_in_BBand,EMA_12,EMA_26,DIF,DEA,MACD,Dollar_Return,Gain ,RSI_6,RSI_12,RSI_24,Lowest_Low_9D,Highest_High_9D,Raw Stochastic Value,KDJ_K,KDJ_D,KDJ_J,KD_Diff,Overbought,Oversold,Log_Return_5D,Log_Return_Intra-day,Log_Hi_Lo_Ratio,Efficiency_Daily,Efficiency_Ratio_10D,Efficiency_Ratio_20D,Efficiency_Ratio_50D
43,6/3/2015,173.534,0.00414,172.818,174.850,172.485,174.417,188128000,1.806,-0.014,0.006,174.570,170.958,178.182,-0.243,174.845,173.751,1.094,1.417,-0.645,-2.465,0.000,22.285,36.114,66.302,172.485,176.765,7.782,41.663,61.215,2.558,-19.553,0.000,0.872,-0.01511,-0.00921,0.014,-0.676,0.464038589,0.122717771,
44,9/3/2015,170.719,-0.01635,173.534,173.892,172.859,173.018,89818900,1.644,0.004,0.006,174.687,171.398,177.975,-0.175,174.643,173.735,0.909,1.315,-0.813,0.716,0.716,33.893,42.043,63.952,172.485,176.765,24.513,35.946,52.792,2.254,-16.846,0.000,0.887,-0.01727,0.00298,0.006,0.500,0.320603607,0.235630235,
45,10/3/2015,170.319,-0.00234,170.719,172.243,170.677,172.160,157121300,1.605,-0.016,0.007,174.701,171.490,177.912,-0.620,174.040,173.511,0.528,1.158,-1.259,-2.815,0.000,11.860,24.552,50.298,170.677,176.615,0.701,24.198,43.261,-13.928,-19.063,0.000,1.696,-0.02951,-0.00840,0.009,-0.920,0.585273685,0.107455692,
46,11/3/2015,172.485,0.01263,170.319,171.152,170.236,170.977,110145700,1.806,-0.002,0.006,174.605,170.994,178.216,-0.593,173.467,173.275,0.192,0.965,-1.545,-0.400,0.000,12.386,23.685,50.947,170.236,176.615,1.306,16.567,34.363,-19.025,-17.796,0.000,1.951,-0.02763,-0.00386,0.005,-0.718,0.595670202,0.139732926,
47,12/3/2015,171.427,-0.00615,172.485,172.551,170.902,170.952,93993500,1.797,0.013,0.007,174.612,171.019,178.205,-0.296,173.316,173.216,0.100,0.792,-1.384,2.165,2.165,35.110,34.034,52.061,170.236,176.615,35.249,22.794,30.507,7.370,-7.712,0.000,0.632,-0.01609,0.00892,0.010,0.929,0.298885501,0.101109552,
48,13/3/2015,173.717,0.01327,171.427,173.176,170.386,172.210,162410900,1.930,-0.006,0.007,174.483,170.624,178.343,-0.396,173.025,173.084,-0.058,0.622,-1.360,-1.058,0.000,29.957,31.692,50.572,170.236,176.607,18.694,21.427,27.480,9.322,-6.053,0.000,0.534,-0.00808,-0.00456,0.016,-0.281,0.324818759,0.21456145,
49,16/3/2015,173.201,-0.00298,173.717,173.809,171.452,172.160,136099200,1.936,0.013,0.007,174.433,170.560,178.306,-0.092,173.132,173.131,0.001,0.498,-0.993,2.290,2.290,54.762,42.366,57.507,170.236,175.566,65.313,36.056,30.339,47.490,5.717,0.000,0.000,0.00106,0.00901,0.014,0.661,0.209328586,0.073452748,0.043156948
50,17/3/2015,175.283,0.01195,173.201,173.584,172.385,172.976,94510400,1.951,-0.003,0.007,174.344,170.443,178.245,-0.147,173.142,173.136,0.007,0.399,-0.786,-0.516,0.000,48.198,42.599,52.323,170.236,175.566,55.625,42.579,34.419,58.899,8.160,0.000,0.000,0.01443,0.00130,0.007,0.188,0.197007407,0.101262306,0.089271125
51,18/3/2015,174.483,-0.00457,175.283,175.958,172.085,172.726,228808500,1.957,0.012,0.008,174.358,170.445,178.271,0.118,173.472,173.295,0.177,0.355,-0.356,2.082,2.082,76.810,46.059,56.506,170.236,175.958,88.210,57.789,42.209,88.950,15.580,0.447,0.000,0.02873,0.01469,0.022,0.660,0.013030259,0.020184105,0.150921851
52,19/3/2015,176.024,0.00879,174.483,175.291,174.092,174.867,117917300,1.953,-0.005,0.008,174.338,170.432,178.244,0.019,173.627,173.383,0.244,0.333,-0.177,-0.800,0.000,73.364,45.846,51.111,170.236,175.958,74.236,63.271,49.230,91.354,14.042,0.568,0.000,0.01152,-0.00219,0.007,-0.319,0.052231814,0.074110314,0.104247592
53,20/3/2015,175.681,-0.00195,176.024,176.534,175.254,175.438,177715100,1.957,0.009,0.008,174.342,170.428,178.256,0.215,173.996,173.578,0.418,0.350,0.135,1.540,1.540,71.354,52.735,52.896,170.236,176.534,91.897,72.813,57.091,104.258,15.722,1.213,0.000,0.02646,0.00333,0.007,0.458,0.222892474,0.005502304,0.081054934
54,23/3/2015,174.693,-0.00564,175.681,176.609,175.681,176.032,71784500,1.948,-0.002,0.008,174.331,170.435,178.227,0.173,174.255,173.734,0.521,0.384,0.274,-0.343,0.000,78.090,51.157,51.523,170.236,176.609,85.430,77.019,63.734,103.589,13.285,1.179,0.000,0.01124,-0.00200,0.005,-0.378,0.153225332,0.034748083,0.101338537
55,24/3/2015,172.134,-0.01476,174.693,176.015,174.626,175.555,77805300,1.889,-0.006,0.008,174.245,170.468,178.023,0.059,174.323,173.805,0.517,0.411,0.213,-0.987,0.000,57.787,55.968,49.333,170.386,176.609,69.216,74.418,67.295,88.664,7.123,0.433,0.000,0.00858,-0.00492,0.008,-0.620,0.326260412,0.071904201,0.108303285
56,25/3/2015,171.724,-0.00238,172.134,175.137,172.092,174.903,159521700,1.883,-0.015,0.009,174.039,170.274,177.804,-0.253,173.986,173.681,0.304,0.389,-0.170,-2.560,0.000,43.580,46.012,44.719,170.386,176.609,28.083,58.973,64.521,47.877,-5.548,0.000,0.000,-0.01813,-0.01596,0.018,-0.909,0.126510914,0.162458114,0.067546159
57,26/3/2015,172.117,0.00229,171.724,172.644,170.762,171.464,153067200,1.888,-0.002,0.009,173.823,170.047,177.598,-0.278,173.638,173.536,0.101,0.332,-0.461,-0.410,0.000,23.197,53.315,41.713,170.762,176.609,16.452,44.799,57.947,18.504,-13.148,0.000,0.075,-0.01594,0.00151,0.011,0.138,0.060463594,0.155813544,0.079081445
58,27/3/2015,174.217,0.01213,172.117,172.292,171.414,171.606,118939000,1.884,0.002,0.009,173.656,169.888,177.424,-0.204,173.404,173.431,-0.027,0.260,-0.575,0.393,0.393,31.017,55.935,42.643,170.762,176.609,23.176,37.592,51.162,10.451,-13.570,0.000,0.477,-0.02244,0.00297,0.005,0.581,0.057872035,0.191407494,0.11576096
59,30/3/2015,172.694,-0.00878,174.217,174.518,173.137,173.154,96180400,1.763,0.012,0.009,173.539,170.013,177.065,0.096,173.529,173.489,0.039,0.216,-0.353,2.100,2.100,36.699,55.743,45.997,170.762,176.609,59.084,44.756,49.027,36.214,-4.271,0.000,0.000,-0.00837,0.00612,0.008,0.770,0.04256404,0.065765233,0.114568354
60,31/3/2015,172.083,-0.00354,172.694,174.091,172.635,173.388,126768700,1.686,-0.009,0.009,173.382,170.010,176.754,-0.102,173.400,173.430,-0.030,0.167,-0.394,-1.523,0.000,31.269,54.076,43.800,170.762,176.609,33.047,40.853,46.302,29.955,-5.449,0.000,0.000,-0.01151,-0.00401,0.008,-0.477,0.039787722,0.094552298,0.078633557
61,1/4/2015,172.702,0.00359,172.083,172.686,171.088,172.661,137303600,1.659,-0.004,0.009,173.232,169.913,176.551,-0.173,173.198,173.331,-0.133,0.107,-0.479,-0.611,0.000,32.819,44.108,43.195,170.762,176.609,22.604,34.770,42.458,19.394,-7.688,0.000,0.030,-0.00029,-0.00335,0.009,-0.361,0.284009844,0.124140466,0.052804726
62,2/4/2015,173.865,0.00671,172.702,173.154,171.832,172.016,86900900,1.590,0.004,0.009,173.103,169.922,176.284,-0.063,173.122,173.284,-0.163,0.053,-0.431,0.619,0.619,55.029,48.216,45.289,170.762,176.609,33.190,34.243,39.720,23.291,-5.476,0.000,0.000,0.00568,0.00398,0.008,0.519,0.160663626,0.004821596,0.019488046
63,6/4/2015,173.405,-0.00265,173.865,174.384,171.673,171.807,114368200,1.598,0.007,0.009,173.155,169.959,176.351,0.111,173.236,173.327,-0.091,0.024,-0.231,1.163,1.163,66.710,44.567,45.393,170.762,176.015,59.077,42.521,40.654,46.256,1.868,0.000,0.000,0.01011,0.01191,0.016,0.759,0.201565201,0.013590013,0.05827602
64,7/4/2015,173.991,0.00337,173.405,174.643,173.372,173.890,81236300,1.596,-0.003,0.009,173.149,169.956,176.342,0.040,173.262,173.333,-0.071,0.005,-0.152,-0.460,0.000,59.948,45.758,45.807,170.762,175.137,60.420,48.488,43.265,58.933,5.223,0.000,0.000,-0.00467,-0.00279,0.007,-0.382,0.210204119,0.121988065,0.042344066
65,8/4/2015,174.760,0.00441,173.991,174.434,173.238,173.631,89351900,1.499,0.003,0.008,173.312,170.314,176.310,0.113,173.374,173.382,-0.008,0.003,-0.020,0.586,0.586,47.724,41.352,48.089,170.762,174.643,83.189,60.055,48.862,82.441,11.193,0.122,0.000,0.00748,0.00207,0.007,0.301,0.067417342,0.165343769,0.097814952
66,9/4/2015,175.714,0.00544,174.760,174.995,173.330,173.823,85548900,1.354,0.004,0.008,173.534,170.826,176.243,0.226,173.587,173.484,0.104,0.023,0.162,0.770,0.770,74.552,46.222,49.110,171.088,174.995,94.004,71.371,56.365,101.384,15.006,1.069,0.000,0.01544,0.00538,0.010,0.563,0.304258993,0.10935668,0.157893889
67,10/4/2015,174.919,-0.00453,175.714,175.756,174.811,175.011,72722900,1.414,0.005,0.008,173.696,170.868,176.523,0.357,173.915,173.649,0.266,0.071,0.388,0.954,0.954,89.890,54.201,55.198,171.088,175.756,99.104,80.615,64.448,112.950,16.167,1.647,0.000,0.01729,0.00401,0.005,0.743,0.434828875,0.207053646,0.148112789
68,13/4/2015,175.254,0.00191,174.919,176.208,174.869,175.572,74436600,1.332,-0.005,0.007,173.870,171.206,176.535,0.197,174.069,173.743,0.326,0.122,0.408,-0.795,0.000,73.451,63.417,52.479,171.088,176.208,74.836,78.689,69.195,97.677,9.494,0.884,0.000,0.00604,-0.00372,0.008,-0.487,0.292578061,0.062576403,0.178920928
69,14/4/2015,176.040,0.00448,175.254,175.438,174.091,174.719,75099900,1.367,0.002,0.007,173.947,171.214,176.681,0.239,174.251,173.855,0.396,0.177,0.439,0.335,0.335,67.811,67.127,58.907,171.088,176.208,81.372,79.584,72.658,93.435,6.926,0.672,0.000,0.01061,0.00306,0.008,0.398,0.132769217,0.10789747,0.149142931
70,15/4/2015,175.990,-0.00029,176.040,176.551,175.639,175.722,99529300,1.431,0.004,0.007,174.089,171.227,176.951,0.341,174.527,174.017,0.510,0.244,0.532,0.786,0.786,81.188,68.335,61.068,171.673,176.551,89.537,82.901,76.072,96.559,6.829,0.828,0.000,0.01171,0.00181,0.005,0.349,0.472813198,0.042711302,0.118606072
71,16/4/2015,173.966,-0.01157,175.990,176.500,175.505,175.706,68934900,1.470,0.000,0.006,174.124,171.184,177.065,0.317,174.752,174.163,0.589,0.313,0.552,-0.050,0.000,77.097,60.252,57.386,171.673,176.551,88.507,84.770,78.972,96.366,5.798,0.818,0.000,0.00701,0.00162,0.006,0.286,0.599477402,0.088717184,0.133422244
72,17/4/2015,175.555,0.00910,173.966,175.036,173.179,174.794,191113200,1.468,-0.012,0.007,174.099,171.162,177.035,-0.023,174.631,174.148,0.482,0.347,0.272,-2.025,0.000,41.964,56.947,55.140,173.179,176.551,23.325,64.288,74.077,44.710,-9.789,0.000,0.000,-0.01000,-0.00475,0.011,-0.446,0.159449543,0.117816835,0.050422923
73,20/4/2015,175.346,-0.00119,175.555,175.890,174.811,174.894,92189500,1.439,0.009,0.007,174.075,171.196,176.954,0.257,174.773,174.253,0.520,0.381,0.278,1.589,1.589,48.575,67.134,53.830,173.179,176.551,70.470,66.349,71.501,56.045,-5.152,0.000,0.000,0.00363,0.00377,0.006,0.612,0.202401469,0.006707163,0.093443397
74,21/4/2015,176.208,0.00490,175.346,176.400,175.045,176.241,72559800,1.422,-0.001,0.007,174.058,171.215,176.902,0.226,174.861,174.334,0.528,0.411,0.234,-0.209,0.000,54.271,63.597,54.528,173.179,176.551,64.268,65.655,69.552,57.861,-3.897,0.000,0.000,0.00053,-0.00509,0.008,-0.660,0.23967101,0.036383296,0.106653816
75,22/4/2015,176.651,0.00251,176.208,176.392,174.760,175.689,78264600,1.496,0.005,0.007,174.134,171.143,177.125,0.347,175.068,174.472,0.596,0.448,0.296,0.862,0.862,58.636,62.433,52.058,173.179,176.551,89.824,73.712,70.939,79.257,2.773,0.000,0.000,0.00095,0.00295,0.009,0.318,0.264733375,0.250899537,0.087783563
76,23/4/2015,177.061,0.00232,176.651,177.304,175.689,175.806,102585900,1.518,0.003,0.006,174.360,171.323,177.397,0.377,175.312,174.634,0.678,0.494,0.369,0.443,0.443,55.896,67.260,54.902,173.179,177.304,84.178,77.201,73.026,85.549,4.174,0.277,0.000,0.00375,0.00479,0.009,0.523,0.234932541,0.302829363,0.094670062
77,24/4/2015,176.325,-0.00417,177.061,177.329,176.609,177.069,61327400,1.500,0.002,0.006,174.627,171.628,177.626,0.406,175.581,174.814,0.767,0.548,0.438,0.410,0.410,59.668,66.636,52.472,173.179,177.329,93.548,82.650,76.234,95.481,6.416,0.774,0.000,0.01764,-0.00005,0.004,-0.012,0.179482904,0.303543876,0.069151118
78,27/4/2015,176.885,0.00317,176.325,177.755,176.132,177.630,79358100,1.422,-0.004,0.006,174.837,171.993,177.681,0.261,175.695,174.926,0.770,0.593,0.354,-0.736,0.000,77.757,58.508,51.507,173.179,177.755,68.739,78.013,76.827,80.385,1.186,0.019,0.000,0.00437,-0.00737,0.009,-0.804,0.18877,0.141262185,0.036317929
79,28/4/2015,176.157,-0.00412,176.885,176.935,175.120,176.300,86863500,1.485,0.003,0.005,174.971,172.002,177.940,0.322,175.878,175.071,0.808,0.636,0.344,0.560,0.560,70.651,56.654,55.232,173.179,177.755,80.987,79.004,77.553,81.907,1.451,0.095,0.000,0.00874,0.00332,0.010,0.323,0.212652961,0.300181195,0.042495188
80,29/4/2015,174.392,-0.01007,176.157,176.760,175.346,175.990,125684900,1.405,-0.004,0.005,175.144,172.334,177.954,0.180,175.921,175.151,0.770,0.663,0.215,-0.728,0.000,60.850,57.088,60.525,173.179,177.755,65.082,74.363,76.490,70.111,-2.126,0.000,0.000,-0.00028,0.00095,0.008,0.118,0.015379682,0.289365023,0.025384095
81,30/4/2015,176.283,0.01078,174.392,175.973,173.690,175.580,161304900,1.223,-0.010,0.005,175.259,172.813,177.706,-0.177,175.686,175.095,0.591,0.648,-0.114,-1.765,0.000,30.451,45.761,56.518,173.690,177.755,17.284,55.337,69.439,27.133,-14.102,0.000,0.000,-0.01287,-0.00679,0.013,-0.520,0.171300833,0.110991962,0.010463904
82,1/5/2015,176.785,0.00284,176.283,176.325,175.078,175.179,103399700,1.083,0.011,0.006,175.438,173.272,177.605,0.195,175.778,175.183,0.595,0.638,-0.085,1.891,1.891,46.978,51.076,59.482,173.690,177.755,63.785,58.153,65.677,43.105,-7.524,0.000,0.000,-0.00440,0.00628,0.007,0.886,0.252052221,0.151547324,0.007334034
83,4/5/2015,174.760,-0.01152,176.785,177.370,176.601,176.710,70927200,1.057,0.003,0.006,175.584,173.471,177.698,0.284,175.933,175.302,0.631,0.636,-0.010,0.502,0.502,47.767,53.390,56.304,173.690,177.755,76.130,64.145,65.166,62.104,-1.021,0.000,0.000,0.00261,0.00043,0.004,0.098,0.151705898,0.211297622,0.018186052
84,5/5/2015,174.041,-0.00413,174.760,176.902,174.618,176.542,113326200,0.947,-0.012,0.006,175.652,173.758,177.547,-0.235,175.752,175.262,0.491,0.607,-0.233,-2.025,0.000,39.529,53.390,54.950,173.690,177.755,26.335,51.542,60.625,33.376,-9.083,0.000,0.000,-0.01209,-0.01014,0.013,-0.780,0.059032146,0.044143814,0.033100438
85,6/5/2015,174.735,0.00398,174.041,175.622,172.970,175.312,135060200,0.943,-0.004,0.006,175.655,173.769,177.540,-0.428,175.489,175.171,0.318,0.549,-0.463,-0.719,0.000,31.359,43.022,54.665,172.970,177.755,22.377,41.820,54.357,16.748,-12.536,0.000,0.163,-0.01209,-0.00728,0.015,-0.479,0.221557708,0.041383481,0.044041396
86,7/5/2015,177.036,0.01308,174.735,175.162,173.606,173.941,88244900,0.944,0.004,0.006,175.653,173.765,177.541,-0.243,175.373,175.139,0.234,0.486,-0.504,0.694,0.694,40.639,47.306,54.827,172.970,177.755,36.889,40.176,49.630,21.270,-9.453,0.000,0.000,0.00196,0.00456,0.009,0.511,0.190992331,0.057157267,0.025857831
87,8/5/2015,176.191,-0.00478,177.036,177.237,176.333,176.417,155877300,0.993,0.013,0.007,175.719,173.733,177.706,0.331,175.629,175.279,0.350,0.459,-0.219,2.301,2.301,66.255,53.242,57.143,172.970,177.370,92.396,57.583,52.281,68.187,5.302,0.000,0.000,0.00426,0.00350,0.005,0.685,0.002105587,0.113605334,0.030205367
88,11/5/2015,175.664,-0.00300,176.191,177.262,176.116,176.994,75708100,0.980,-0.005,0.007,175.783,173.823,177.743,0.104,175.715,175.347,0.369,0.441,-0.145,-0.845,0.000,49.351,48.254,56.169,172.970,177.370,73.195,62.787,55.783,76.795,7.004,0.000,0.000,-0.00337,-0.00455,0.006,-0.701,0.01112784,0.048952643,0.007009944
89,12/5/2015,175.697,0.00019,175.664,176.208,174.526,175.354,119727600,0.973,-0.003,0.007,175.804,173.858,177.749,-0.036,175.707,175.370,0.337,0.420,-0.166,-0.527,0.000,42.118,44.745,53.715,172.970,177.370,61.219,62.264,57.943,70.906,4.321,0.000,0.000,0.00516,0.00176,0.010,0.184,0.101809995,0.019937029,0.003241414
90,13/5/2015,177.529,0.01037,175.697,176.701,175.463,176.074,94667900,0.971,0.000,0.007,175.786,173.844,177.729,-0.023,175.706,175.395,0.311,0.398,-0.174,0.033,0.033,59.151,47.508,52.151,172.970,177.370,61.977,62.168,59.352,67.802,2.817,0.000,0.000,0.00947,-0.00214,0.007,-0.304,0.040714048,0.015523044,0.011799408
91,14/5/2015,177.722,0.00108,177.529,177.621,176.442,176.718,95934000,1.046,0.010,0.007,175.863,173.770,177.956,0.398,175.986,175.553,0.434,0.405,0.057,1.832,1.832,77.987,52.324,54.005,172.970,177.621,98.022,74.119,64.274,93.810,9.845,0.690,0.000,0.01586,0.00458,0.007,0.688,0.275940886,0.190864635,0.042395875
92,15/5/2015,178.274,0.00310,177.722,177.864,177.237,177.722,76510100,1.025,0.001,0.007,176.051,174.002,178.101,0.408,176.253,175.713,0.540,0.432,0.215,0.192,0.192,76.059,55.870,56.352,172.970,177.864,97.094,81.778,70.109,105.116,11.669,1.256,0.000,0.00387,0.00000,0.004,0.000,0.148793896,0.125427735,0.096699053
93,18/5/2015,178.215,-0.00033,178.274,178.525,177.488,177.554,74549700,1.130,0.003,0.006,176.187,173.926,178.448,0.462,176.564,175.903,0.661,0.478,0.366,0.552,0.552,65.547,66.022,56.778,172.970,178.525,95.482,86.346,75.521,107.995,10.825,1.400,0.000,0.01175,0.00404,0.006,0.694,0.15318845,0.166193489,0.093766847
94,19/5/2015,178.090,-0.00070,178.215,178.667,177.931,178.391,72114600,1.198,0.000,0.006,176.331,173.934,178.727,0.393,176.818,176.074,0.744,0.531,0.425,-0.059,0.000,81.676,59.398,55.047,173.606,178.667,91.074,87.922,79.655,104.456,8.267,1.223,0.000,0.01442,-0.00099,0.004,-0.239,0.44554436,0.119408118,0.156848272
95,20/5/2015,178.609,0.00291,178.090,178.843,177.772,178.316,76857500,1.260,-0.001,0.006,176.425,173.904,178.945,0.330,177.014,176.224,0.790,0.583,0.414,-0.126,0.000,93.413,56.588,54.855,174.526,178.843,82.558,86.134,81.814,94.773,4.319,0.739,0.000,0.01353,-0.00127,0.006,-0.211,0.565432699,0.087222585,0.1635265
96,21/5/2015,178.182,-0.00239,178.609,178.818,177.780,177.948,64764600,1.351,0.003,0.006,176.523,173.820,179.225,0.386,177.259,176.400,0.859,0.638,0.441,0.519,0.519,94.388,72.909,61.539,174.526,178.843,94.574,88.947,84.192,98.458,4.755,0.923,0.000,0.00606,0.00371,0.006,0.637,0.554500713,0.093201136,0.133497896
97,22/5/2015,176.266,-0.01081,178.182,178.642,178.115,178.224,57433500,1.397,-0.002,0.006,176.579,173.784,179.373,0.287,177.401,176.532,0.869,0.684,0.369,-0.427,0.000,67.411,75.543,56.929,174.526,178.843,84.691,87.528,85.304,91.977,2.224,0.599,0.000,0.00259,-0.00023,0.003,-0.079,0.224238299,0.113964041,0.14930998
98,26/5/2015,177.939,0.00945,176.266,178.115,175.848,177.688,124308600,1.398,-0.011,0.007,176.576,173.780,179.372,-0.055,177.227,176.513,0.714,0.690,0.047,-1.916,0.000,29.767,58.206,52.227,175.463,178.843,23.762,66.273,78.960,40.898,-12.687,0.000,0.000,-0.01133,-0.00804,0.013,-0.627,0.012170591,0.035073206,0.056810545
99,27/5/2015,177.739,-0.00113,177.939,178.174,176.316,176.726,93214000,1.430,0.009,0.007,176.628,173.769,179.488,0.229,177.336,176.618,0.718,0.696,0.044,1.673,1.673,46.454,55.192,54.032,175.848,178.843,69.833,67.460,75.127,52.125,-7.667,0.000,0.000,-0.00155,0.00684,0.010,0.653,0.310494886,0.095817645,0.102956617
100,28/5/2015,176.634,-0.00623,177.739,177.847,177.044,177.630,74974600,1.446,-0.001,0.007,176.707,173.815,179.600,0.178,177.398,176.701,0.697,0.696,0.002,-0.201,0.000,45.095,59.605,52.561,175.848,178.843,63.129,66.016,72.090,53.868,-6.074,0.000,0.000,-0.00197,0.00061,0.005,0.135,0.272320883,0.196462774,0.055627896
101,29/5/2015,176.994,0.00203,176.634,177.713,176.367,177.672,124919600,1.340,-0.006,0.007,176.820,174.139,179.500,-0.035,177.281,176.696,0.584,0.674,-0.179,-1.104,0.000,37.536,55.620,49.027,175.848,178.843,26.259,52.764,65.648,26.995,-12.884,0.000,0.000,-0.01112,-0.00586,0.008,-0.770,0.132258646,0.021630384,0.048391958
102,1/6/2015,176.818,-0.00099,176.994,177.638,176.199,177.303,93338800,1.335,0.002,0.006,176.855,174.186,179.524,0.026,177.237,176.718,0.518,0.643,-0.249,0.360,0.360,35.788,57.236,51.553,175.848,178.843,38.268,47.932,59.742,24.310,-11.811,0.000,0.000,-0.00669,-0.00175,0.008,-0.215,0.104952464,0.012986767,0.022427708
103,2/6/2015,177.287,0.00265,176.818,177.513,175.906,176.534,91531000,1.334,-0.001,0.006,176.857,174.188,179.526,-0.007,177.172,176.726,0.446,0.603,-0.314,-0.176,0.000,37.442,45.132,49.842,175.848,178.843,32.404,42.756,54.080,20.107,-11.324,0.000,0.000,0.00313,0.00161,0.009,0.177,0.221936318,0.144376532,0.026398205
104,3/6/2015,175.789,-0.00848,177.287,177.914,176.793,177.354,87820900,1.242,0.003,0.006,176.983,174.499,179.467,0.061,177.190,176.767,0.423,0.567,-0.289,0.468,0.468,62.816,47.130,52.701,175.848,178.818,48.452,44.655,50.938,32.087,-6.284,0.000,0.000,-0.00367,-0.00038,0.006,-0.060,0.133254505,0.231787257,0.0609054
105,4/6/2015,175.488,-0.00171,175.789,177.237,175.471,176.576,151882800,1.074,-0.008,0.006,177.071,174.922,179.219,-0.298,176.974,176.695,0.280,0.510,-0.460,-1.498,0.000,21.757,35.427,53.385,175.471,178.642,10.026,33.112,44.996,9.343,-11.884,0.000,0.533,-0.01103,-0.00446,0.010,-0.445,0.275834375,0.071183164,0.088051017
106,5/6/2015,174.409,-0.00617,175.488,176.166,174.827,175.639,121704700,0.999,-0.002,0.006,177.108,175.111,179.105,-0.406,176.746,176.605,0.140,0.436,-0.591,-0.301,0.000,21.198,34.447,47.914,174.827,178.174,19.750,28.658,39.550,6.874,-10.892,0.000,0.656,-0.00651,-0.00086,0.008,-0.112,0.384141141,0.120833587,0.090911637
107,8/6/2015,174.384,-0.00014,174.409,175.530,174.334,175.379,89063300,1.167,-0.006,0.005,176.977,174.643,179.311,-0.550,176.386,176.443,-0.057,0.337,-0.788,-1.079,0.000,21.335,31.067,43.947,174.334,178.174,1.961,19.759,32.953,-6.629,-13.194,0.000,1.331,-0.01471,-0.00555,0.007,-0.811,0.429938117,0.136627839,0.054452515
108,9/6/2015,176.475,0.01192,174.384,174.928,173.748,174.384,105034700,1.294,0.000,0.005,176.886,174.298,179.475,-0.483,176.078,176.290,-0.212,0.227,-0.879,-0.025,0.000,13.207,27.108,48.932,173.748,177.914,15.261,18.260,28.055,-1.332,-9.796,0.000,1.067,-0.01386,0.00000,0.007,0.000,0.273391755,0.102074043,0.004181746
109,10/6/2015,177.044,0.00322,176.475,176.860,175.095,175.153,134551300,1.266,0.012,0.006,176.927,174.395,179.460,-0.089,176.139,176.304,-0.165,0.149,-0.627,2.091,2.091,46.860,42.166,56.407,173.748,177.914,65.461,33.993,30.035,41.911,3.959,0.000,0.000,-0.00459,0.00752,0.010,0.749,0.200468017,0.053295704,0.093157391
110,11/6/2015,175.689,-0.00768,177.044,177.429,176.684,176.919,73876400,1.233,0.003,0.006,176.994,174.529,179.460,0.010,176.278,176.359,-0.080,0.103,-0.367,0.569,0.569,47.819,54.075,56.117,173.748,177.914,79.115,49.034,36.368,74.366,12.666,0.000,0.000,0.00711,0.00071,0.004,0.169,0.090518502,0.036390475,0.122343942
111,12/6/2015,174.936,-0.00429,175.689,176.919,175.413,176.216,135382400,1.259,-0.008,0.006,176.902,174.384,179.421,-0.241,176.188,176.309,-0.121,0.058,-0.359,-1.355,0.000,49.074,37.806,46.244,173.748,177.914,46.586,48.218,40.318,64.018,7.900,0.000,0.000,0.00114,-0.00300,0.009,-0.350,0.119332956,0.140222878,0.072341039
112,15/6/2015,175.890,0.00544,174.936,175.220,173.832,174.543,124384200,1.316,-0.004,0.006,176.763,174.130,179.396,-0.347,175.995,176.207,-0.212,0.004,-0.433,-0.753,0.000,45.299,35.671,46.482,173.748,177.914,28.515,41.650,40.762,43.427,0.888,0.000,0.000,0.00302,0.00225,0.008,0.283,0.247481439,0.227091857,0.026198826
113,16/6/2015,176.174,0.00162,175.890,175.973,174.610,174.785,85308200,1.280,0.005,0.006,176.644,174.084,179.204,-0.147,175.979,176.184,-0.205,-0.038,-0.335,0.954,0.954,62.882,46.134,50.618,173.748,177.429,58.183,47.161,42.895,55.693,4.266,0.000,0.000,0.00860,0.00630,0.008,0.810,0.102120333,0.149143828,0.060061798
114,17/6/2015,178.006,0.01035,176.174,176.785,175.145,176.174,126708600,1.228,0.002,0.006,176.542,174.085,178.999,-0.075,176.009,176.183,-0.174,-0.065,-0.218,0.284,0.284,64.903,45.709,51.288,173.748,177.429,65.910,53.411,46.400,67.432,7.011,0.000,0.000,-0.00171,0.00000,0.009,0.000,0.124884395,0.12161488,0.05316948
115,18/6/2015,177.216,-0.00445,178.006,178.475,176.208,176.776,165867900,1.223,0.010,0.006,176.538,174.092,178.984,0.300,176.316,176.318,-0.002,-0.052,0.101,1.832,1.832,63.319,55.298,51.288,173.748,178.475,90.088,65.637,52.812,91.285,12.824,0.564,0.000,0.00542,0.00693,0.013,0.542,0.239825951,0.035297084,0.077046834
116,19/6/2015,178.124,0.00511,177.216,177.838,176.838,177.762,130478700,1.135,-0.004,0.006,176.468,174.197,178.739,0.165,176.455,176.385,0.070,-0.028,0.196,-0.790,0.000,51.440,49.693,48.677,173.748,178.475,73.371,68.215,57.947,88.752,10.268,0.438,0.000,0.00865,-0.00308,0.006,-0.546,0.177525405,0.055418058,0.035791175
117,22/6/2015,178.250,0.00071,178.124,178.712,177.914,178.141,70696000,1.131,0.005,0.006,176.465,174.204,178.727,0.367,176.712,176.514,0.198,0.017,0.361,0.908,0.908,72.052,60.668,49.615,173.832,178.712,87.943,74.791,63.561,97.250,11.230,0.863,0.000,0.01806,-0.00009,0.004,-0.021,0.388524684,0.113133264,0.076158386
